id,name,brand,line,description,sku,price,imageUrl,oem,specifications,characteristics,applications_brand,applications_model,applications_motor,applications_years
HLB-1091,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1091,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1091.jpg,,,,FORD,E-350 Super Duty,V10 6.8L,2011 - 2013
HLB-1091,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1091,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1091.jpg,,,,FORD,E-450 Super Duty,V10 6.8L,2011 - 2013
HLB-1091,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1091,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1091.jpg,,,,FORD,EXPEDITION,V8 5.4L,2007 - 2008
HLB-1091,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1091,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1091.jpg,,,,FORD,F-150,V8 4.6L,2007 - 2008
HLB-1091,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1091,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1091.jpg,,,,FORD,F-150,V8 5.4L,2006 - 2009
HLB-1091,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1091,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1091.jpg,,,,FORD,F-250 Super Duty,V10 6.8L,2010 - 2010
HLB-1091,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1091,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1091.jpg,,,,FORD,F-350 Super Duty,V10 6.8L,2010 - 2010
HLB-1091,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1091,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1091.jpg,,,,FORD,F-450 Super Duty,V10 6.8L,2010 - 2013
HLB-1091,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1091,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1091.jpg,,,,FORD,F-550 Super Duty,V10 6.8L,2009 - 2013
HLB-1091,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1091,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1091.jpg,,,,LINCOLN,MARK LT,V8 5.4L,2007 - 2008
HLB-1091,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1091,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1091.jpg,,,,LINCOLN,NAVIGATOR,V8 5.4L,2007 - 2008
HLB-1092,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1092,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1092.jpg,,,,AUDI,A4,V6 3.2L,2006 - 2008
HLB-1092,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1092,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1092.jpg,,,,AUDI,A4 Quattro,V6 3.2L,2005 - 2009
HLB-1092,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1092,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1092.jpg,,,,AUDI,A6,V6 3.2L,2006 - 2009
HLB-1092,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1092,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1092.jpg,,,,AUDI,A6 Quattro,V6 3.0L,2009 - 2011
HLB-1092,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1092,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1092.jpg,,,,AUDI,A6 Quattro,V6 3.2L,2005 - 2008
HLB-1092,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1092,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1092.jpg,,,,AUDI,Q7,V6 3.0L,2009 - 2014
HLB-1092,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1092,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1092.jpg,,,,AUDI,S4,V6 3.0L,2010 - 2012
HLB-1092,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1092,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1092.jpg,,,,AUDI,S5,V6 3.0L,2010 - 2012
HLB-1092,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1092,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1092.jpg,,,,VOLKSWAGEN,TOUAREG,V6 3.0L,2009 - 2012
HLB-1093,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1093,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1093.jpg,,,,MITSUBISHI,ECLIPSE,L4 2.4L,2006 - 2012
HLB-1093,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1093,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1093.jpg,,,,MITSUBISHI,GALANT,L4 2.4L,2004 - 2011
HLB-1093,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1093,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1093.jpg,,,,MITSUBISHI,LANCER,L4 2.4L,2004 - 2006
HLB-1093,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1093,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1093.jpg,,,,MITSUBISHI,OUTLANDER,L4 2.4L,2004 - 2006
HLB-1094,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1094,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1094.jpg,,,,JAC,FRISON,L4 2.0L,2019-2025
HLB-1095,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1095,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1095.jpg,,,,,,,
HLB-1096,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1096,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1096.jpg,,,,NISSAN,SENTRA,L4 2.0L,2007 - 2012
HLB-1096,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1096,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1096.jpg,,,,NISSAN,TIIDA,L4 1.8L,2007 - 2017
HLB-1096,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1096,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1096.jpg,,,,RENAULT,FLUENCE,L4 2.0L,2011 - 2015
HLB-1097,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1097,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1097.jpg,,,,BMW,128I,L6 3.0L,2012-2013
HLB-1097,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1097,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1097.jpg,,,,BMW,135IS0,L6 3.0L,2012-2013
HLB-1097,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1097,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1097.jpg,,,,BMW,325XI,L6 3.0L,2012-2013
HLB-1097,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1097,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1097.jpg,,,,BMW,328I,L6 3.0L,2012-2013
HLB-1097,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1097,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1097.jpg,,,,BMW,330I,L6 3.0L,2012-2013
HLB-1097,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1097,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1097.jpg,,,,BMW,335I,L6 3.0L,2012-2013
HLB-1098,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1098,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1098.jpg,,,,,,,
HLB-1099,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1099,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1099.jpg,,,,BMW,128I,L4 3.0L,2008-2013
HLB-1099,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1099,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1099.jpg,,,,BMW,325I,L4 2.0L,2006-2013
HLB-1099,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1099,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1099.jpg,,,,BMW,525I,V6 3.0L,2006-2011
HLB-1099,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1099,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1099.jpg,,,,BMW,3X,V6 3.0L,2007-2010
HLB-1099,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1099,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1099.jpg,,,,BMW,5X,V6 3.0L,2007-2010
HLB-1099,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1099,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1099.jpg,,,,BMW,Z4,V6 3.0L,2007-2010
HLB-1100,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1100,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1100.jpg,,,,,,,
HLB-1101,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1101,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1101.jpg,,,,LEXUS,LX570,V8 5.7L,2008 - 2011
HLB-1101,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1101,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1101.jpg,,,,LEXUS,LX570,V8 5.7L,2013 - 2014
HLB-1101,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1101,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1101.jpg,,,,TOYOTA,LAND CRUISER,V8 5.7L,2008 - 2011
HLB-1101,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1101,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1101.jpg,,,,TOYOTA,LAND CRUISER,V8 5.7L,2013 - 2014
HLB-1101,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1101,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1101.jpg,,,,TOYOTA,SEQUOIA,V8 5.7L,2008 - 2017
HLB-1101,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1101,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1101.jpg,,,,TOYOTA,TUNDRA,V8 5.7L,2007 - 2016
HLB-1102,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1102,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1102.jpg,,,,INFINITI,G35,V6 3.5L,2003 - 2004
HLB-1102,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1102,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1102.jpg,,,,INFINITI,I35,V6 3.5L,2002 - 2004
HLB-1102,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1102,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1102.jpg,,,,INFINITI,M35,V6 3.5L,2006 - 2010
HLB-1102,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1102,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1102.jpg,,,,NISSAN,350Z,V6 3.5L,2003 - 2009
HLB-1102,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1102,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1102.jpg,,,,NISSAN,370Z,V6 3.7L,2009 - 2012
HLB-1102,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1102,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1102.jpg,,,,NISSAN,ALTIMA,V6 3.5L,2002 - 2006
HLB-1102,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1102,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1102.jpg,,,,NISSAN,FRONTIER,V6 4.0L,2005 - 2015
HLB-1102,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1102,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1102.jpg,,,,NISSAN,MAXIMA,V6 3.5L,2002 - 2008
HLB-1102,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1102,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1102.jpg,,,,NISSAN,MURANO,V6 3.5L,2003 - 2007
HLB-1102,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1102,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1102.jpg,,,,NISSAN,PATHFINDER,V6 4.0L,2005 - 2012
HLB-1102,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1102,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1102.jpg,,,,NISSAN,QUEST,V6 3.5L,2004 - 2009
HLB-1102,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1102,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1102.jpg,,,,NISSAN,X-TERRA,V6 4.0L,2005 - 2015
HLB-1103,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1103,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1103.jpg,,,,AUDI,Q7,V6 3.6L,2007 - 2010
HLB-1103,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1103,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1103.jpg,,,,VOLKSWAGEN,PASSAT,V6 3.6L,2006 - 2010
HLB-1103,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1103,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1103.jpg,,,,VOLKSWAGEN,PASSAT,V6 3.6L,2012 - 2014
HLB-1103,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1103,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1103.jpg,,,,VOLKSWAGEN,TOUAREG,V6 3.6L,2007 - 2010
HLB-1104,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1104,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1104.jpg,,,,,,,
HLB-1105,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1105,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1105.jpg,,,,MINI,COOPER,L4 1.6L,2007 - 2014
HLB-1105,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1105,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1105.jpg,,,,PEUGEOT,207,L4 1.6L,2008 - 2014
HLB-1105,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1105,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1105.jpg,,,,PEUGEOT,3008,L4 1.6L,2011 - 2015
HLB-1105,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1105,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1105.jpg,,,,PEUGEOT,308,L4 1.6L,2009 - 2014
HLB-1106,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1106,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1106.jpg,,,,CHRYSLER,TOWN & COUNTRY,V6 3.3L,2008 - 2010
HLB-1106,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1106,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1106.jpg,,,,CHRYSLER,TOWN & COUNTRY,V6 3.8L,2008 - 2010
HLB-1106,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1106,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1106.jpg,,,,DODGE,GRAND CARAVAN,V6 3.3L,2008 - 2010
HLB-1106,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1106,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1106.jpg,,,,DODGE,GRAND CARAVAN,V6 3.8L,2008 - 2010
HLB-1106,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1106,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1106.jpg,,,,VOLKSWAGEN,ROUTAN,V6 3.8L,2009 - 2010
HLB-1107,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1107,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1107.jpg,,,,HONDA,FIT,"L4 1.5L ",2015-2020
HLB-1107,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1107,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1107.jpg,,,,HONDA,CITY,L4 1.5L,2014-2023
HLB-1108,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1108,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1108.jpg,,,,DODGE,H100,L4 2.5L,2006 - 2014
HLB-1109,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1109,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1109.jpg,,,,TOYOTA,4 RUNNER,L4 2.4L,1990 - 1995
HLB-1110,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1110,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1110.jpg,,,,FORD,TRANSIT,L4 2.2L,2007-2013
HLB-1110,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1110,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1110.jpg,,,,PEUGEOT,MANAGER,L4 2.2L,2016-2022
HLB-1111,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1111,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1111.jpg,,,,VOLKSWAGEN,CABRIO,L4 2.0L,1995 - 2002
HLB-1111,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1111,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1111.jpg,,,,VOLKSWAGEN,CARAVELLE,L4 1.8L,1990 - 1996
HLB-1111,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1111,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1111.jpg,,,,VOLKSWAGEN,COMBI,L4 1.8L,1990 - 2001
HLB-1111,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1111,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1111.jpg,,,,VOLKSWAGEN,DERBY,L4 1.8L,1995 - 2009
HLB-1111,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1111,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1111.jpg,,,,VOLKSWAGEN,GOLF,L4 1.8L,1990 - 1999
HLB-1111,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1111,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1111.jpg,,,,VOLKSWAGEN,JETTA,L4 1.8L,1990 - 1995
HLB-1111,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1111,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1111.jpg,,,,VOLKSWAGEN,JETTA,L4 2.0L,1990 - 1999
HLB-1111,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1111,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1111.jpg,,,,VOLKSWAGEN,PASSAT,L4 2.0L,1990 - 1996
HLB-1111,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1111,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1111.jpg,,,,VOLKSWAGEN,POINTER,L4 1.8L,1998 - 2010
HLB-1111,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1111,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1111.jpg,,,,VOLKSWAGEN,VAN DERBY,L4 1.8L,2003 - 2009
HLB-1112,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1112,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1112.jpg,,,,PONTIAC,VIBE,L4 1.8L,2009 - 2010
HLB-1112,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1112,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1112.jpg,,,,TOYOTA,COROLLA,L4 1.8L,2009 - 2016
HLB-1112,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1112,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1112.jpg,,,,TOYOTA,MATRIX,L4 1.8L,2009 - 2014
HLB-1113,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1113,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1113.jpg,,,,FIAT,DUCATO,L4 2.3L,2008 - 2015
HLB-1114,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1114,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1114.jpg,,,,,,,
HLB-1115,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1115,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1115.jpg,,,,,,,
HLB-1116,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1116,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1116.jpg,,,,NISSAN,HIKARI,L4 1.6L,1990 - 1992
HLB-1117,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1117,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1117.jpg,,,,NISSAN,200SX,L4 1.6L,1995 - 1998
HLB-1117,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1117,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1117.jpg,,,,NISSAN,LUCINO,L4 1.6L,1996 - 2000
HLB-1117,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1117,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1117.jpg,,,,NISSAN,SENTRA,L4 1.6L,1991 - 1999
HLB-1117,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1117,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1117.jpg,,,,NISSAN,TSUBAME,L4 1.6L,1993 - 2004
HLB-1117,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1117,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1117.jpg,,,,NISSAN,TSURU,L4 1.6L,1991 - 2013
HLB-1118,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1118,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1118.jpg,,,,,,,
HLB-1119,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1119,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1119.jpg,,,,MAZDA,3,L4 2.0L,2014 - 2018
HLB-1119,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1119,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1119.jpg,,,,MAZDA,3,L4 2.5L,2014 - 2018
HLB-1119,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1119,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1119.jpg,,,,MAZDA,CX-3,L4 2.0L,2015 - 2021
HLB-1119,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1119,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1119.jpg,,,,MAZDA,CX-5,L4 2.5L,2013 - 2016
HLB-1119,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1119,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1119.jpg,,,,MAZDA,CX-5,L4 2.5L,2014 - 2018
HLB-1119,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1119,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1119.jpg,,,,MAZDA,CX-9,L4 2.5L,2018 - 2018
HLB-1119,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1119,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1119.jpg,,,,TOYOTA,YARIS,L4 1.5L,2019 - 2020
HLB-1120,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1120,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1120.jpg,,,,DODGE,H100,L4 2.4L,2001 - 2005
HLB-1121,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1121,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1121.jpg,,,,HYUNDAI,GRAND i10,L4 1.2L,2015 - 2021
HLB-1122,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1122,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1122.jpg,,,,NISSAN,MARCH,L4 1.6L,2011 - 2023
HLB-1122,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1122,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1122.jpg,,,,NISSAN,NOTE,L4 1.6L,2013 - 2020
HLB-1122,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1122,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1122.jpg,,,,NISSAN,TIIDA,L4 1.6L,2013 - 2018
HLB-1122,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1122,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1122.jpg,,,,NISSAN,VERSA,L4 1.6L,2011 - 2019
HLB-1123,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1123,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1123.jpg,,,,,,,
HLB-1124,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1124,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1124.jpg,,,,,,,
HLB-1125,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1125,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1125.jpg,,,,TOYOTA,CAMRY,L4 2.5L,2010 - 2016
HLB-1125,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1125,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1125.jpg,,,,TOYOTA,HIGHLANDER,L4 2.5L,2008 - 2018
HLB-1125,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1125,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1125.jpg,,,,TOYOTA,HIGHLANDER,L4 2.7L,2009 - 2017
HLB-1125,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1125,Cotizar,/IMAGENES BOMBAS DE AGUA HLB/HLB-1125.jpg,,,,TOYOTA,RAV 4,L4 2.4L,2005 - 2012
